Step,SHAC_SNUHumanoidEnv_sweep_2 - rewards,SHAC_SNUHumanoidEnv_sweep_2 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_2 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_1 - rewards,SHAC_SNUHumanoidEnv_sweep_1 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_1 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_0 - rewards,SHAC_SNUHumanoidEnv_sweep_0 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_0 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_4 - rewards,SHAC_SNUHumanoidEnv_sweep_4 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_4 - rewards__MAX,SHAC_SNUHumanoidEnv_sweep_3 - rewards,SHAC_SNUHumanoidEnv_sweep_3 - rewards__MIN,SHAC_SNUHumanoidEnv_sweep_3 - rewards__MAX
14573568,4666.56103515625,4666.56103515625,4666.56103515625,5370.5771484375,5370.5771484375,5370.5771484375,5065.064453125,5065.064453125,5065.064453125,4842.73046875,4842.73046875,4842.73046875,6161.85009765625,6161.85009765625,6161.85009765625
14581760,4620.64794921875,4620.64794921875,4620.64794921875,5413.06689453125,5413.06689453125,5413.06689453125,5054.62890625,5054.62890625,5054.62890625,4913.69921875,4913.69921875,4913.69921875,6162.93212890625,6162.93212890625,6162.93212890625
14589952,4629.71044921875,4629.71044921875,4629.71044921875,5329.26220703125,5329.26220703125,5329.26220703125,5011.92529296875,5011.92529296875,5011.92529296875,4910.6396484375,4910.6396484375,4910.6396484375,6162.74609375,6162.74609375,6162.74609375
14598144,4628.802734375,4628.802734375,4628.802734375,5371.75244140625,5371.75244140625,5371.75244140625,4974.2197265625,4974.2197265625,4974.2197265625,4936.392578125,4936.392578125,4936.392578125,6175.4052734375,6175.4052734375,6175.4052734375
14606336,4631.59375,4631.59375,4631.59375,5411.36181640625,5411.36181640625,5411.36181640625,4999.4599609375,4999.4599609375,4999.4599609375,4863.75537109375,4863.75537109375,4863.75537109375,6124.5947265625,6124.5947265625,6124.5947265625
14614528,4655.5009765625,4655.5009765625,4655.5009765625,5393.44287109375,5393.44287109375,5393.44287109375,4901.86279296875,4901.86279296875,4901.86279296875,4840.9228515625,4840.9228515625,4840.9228515625,6151.4091796875,6151.4091796875,6151.4091796875
14622720,4565.40087890625,4565.40087890625,4565.40087890625,5418.52294921875,5418.52294921875,5418.52294921875,4937.14501953125,4937.14501953125,4937.14501953125,4861.76708984375,4861.76708984375,4861.76708984375,6151.4091796875,6151.4091796875,6151.4091796875
14630912,4578.3056640625,4578.3056640625,4578.3056640625,5446.9326171875,5446.9326171875,5446.9326171875,4937.14501953125,4937.14501953125,4937.14501953125,4910.33544921875,4910.33544921875,4910.33544921875,6161.7099609375,6161.7099609375,6161.7099609375
14639104,4598.48779296875,4598.48779296875,4598.48779296875,5513.71728515625,5513.71728515625,5513.71728515625,4883.580078125,4883.580078125,4883.580078125,4890.267578125,4890.267578125,4890.267578125,6165.90185546875,6165.90185546875,6165.90185546875
14647296,4563.9013671875,4563.9013671875,4563.9013671875,5550.3623046875,5550.3623046875,5550.3623046875,4908.53369140625,4908.53369140625,4908.53369140625,4843.42822265625,4843.42822265625,4843.42822265625,6195.5361328125,6195.5361328125,6195.5361328125
14655488,4381.87109375,4381.87109375,4381.87109375,5591.86279296875,5591.86279296875,5591.86279296875,4942.33544921875,4942.33544921875,4942.33544921875,4886.39990234375,4886.39990234375,4886.39990234375,6204.8056640625,6204.8056640625,6204.8056640625
14663680,4348.42529296875,4348.42529296875,4348.42529296875,5564.54052734375,5564.54052734375,5564.54052734375,4925.8935546875,4925.8935546875,4925.8935546875,4830.626953125,4830.626953125,4830.626953125,6162.17822265625,6162.17822265625,6162.17822265625
14671872,4389.60693359375,4389.60693359375,4389.60693359375,5532.10791015625,5532.10791015625,5532.10791015625,4904.11572265625,4904.11572265625,4904.11572265625,4861.76416015625,4861.76416015625,4861.76416015625,6187.7080078125,6187.7080078125,6187.7080078125
14680064,4403.1982421875,4403.1982421875,4403.1982421875,5583.078125,5583.078125,5583.078125,4928.60791015625,4928.60791015625,4928.60791015625,4853.7646484375,4853.7646484375,4853.7646484375,6187.7080078125,6187.7080078125,6187.7080078125
14688256,4436.54443359375,4436.54443359375,4436.54443359375,5570.634765625,5570.634765625,5570.634765625,4900.2978515625,4900.2978515625,4900.2978515625,4852.7548828125,4852.7548828125,4852.7548828125,6208.95654296875,6208.95654296875,6208.95654296875
14696448,4453.48193359375,4453.48193359375,4453.48193359375,5570.634765625,5570.634765625,5570.634765625,4899.93603515625,4899.93603515625,4899.93603515625,4799.376953125,4799.376953125,4799.376953125,6222.251953125,6222.251953125,6222.251953125
14704640,4469.00341796875,4469.00341796875,4469.00341796875,5543.501953125,5543.501953125,5543.501953125,4899.93603515625,4899.93603515625,4899.93603515625,4816.20849609375,4816.20849609375,4816.20849609375,6168.05615234375,6168.05615234375,6168.05615234375
14712832,4523.80810546875,4523.80810546875,4523.80810546875,5593.14599609375,5593.14599609375,5593.14599609375,4899.93603515625,4899.93603515625,4899.93603515625,4821.5390625,4821.5390625,4821.5390625,6163.4462890625,6163.4462890625,6163.4462890625
14721024,4523.80810546875,4523.80810546875,4523.80810546875,5562.62109375,5562.62109375,5562.62109375,4930.61962890625,4930.61962890625,4930.61962890625,4890.48095703125,4890.48095703125,4890.48095703125,6199.8828125,6199.8828125,6199.8828125
14729216,4536.70849609375,4536.70849609375,4536.70849609375,5577.01416015625,5577.01416015625,5577.01416015625,4958.20849609375,4958.20849609375,4958.20849609375,4890.48095703125,4890.48095703125,4890.48095703125,6199.8828125,6199.8828125,6199.8828125
14737408,4494.30908203125,4494.30908203125,4494.30908203125,5618.59912109375,5618.59912109375,5618.59912109375,4990.2236328125,4990.2236328125,4990.2236328125,4944.26708984375,4944.26708984375,4944.26708984375,6247.30712890625,6247.30712890625,6247.30712890625
14745600,4566.46044921875,4566.46044921875,4566.46044921875,5662.24755859375,5662.24755859375,5662.24755859375,5019.734375,5019.734375,5019.734375,5039.80810546875,5039.80810546875,5039.80810546875,6273.9599609375,6273.9599609375,6273.9599609375
14753792,4613.5693359375,4613.5693359375,4613.5693359375,5622.0732421875,5622.0732421875,5622.0732421875,5046.79248046875,5046.79248046875,5046.79248046875,5058.751953125,5058.751953125,5058.751953125,6158.107421875,6158.107421875,6158.107421875
14761984,4555.0263671875,4555.0263671875,4555.0263671875,5622.0732421875,5622.0732421875,5622.0732421875,5107.8701171875,5107.8701171875,5107.8701171875,4934.02099609375,4934.02099609375,4934.02099609375,6185.61572265625,6185.61572265625,6185.61572265625
14770176,4473.0791015625,4473.0791015625,4473.0791015625,5667.74560546875,5667.74560546875,5667.74560546875,5179.90966796875,5179.90966796875,5179.90966796875,4934.02099609375,4934.02099609375,4934.02099609375,6213.7177734375,6213.7177734375,6213.7177734375
14778368,4472.67431640625,4472.67431640625,4472.67431640625,5692.38818359375,5692.38818359375,5692.38818359375,5187.369140625,5187.369140625,5187.369140625,4950.9267578125,4950.9267578125,4950.9267578125,6234.89306640625,6234.89306640625,6234.89306640625
14786560,4468.974609375,4468.974609375,4468.974609375,5703.11962890625,5703.11962890625,5703.11962890625,5223.04541015625,5223.04541015625,5223.04541015625,4990.0419921875,4990.0419921875,4990.0419921875,6172.3974609375,6172.3974609375,6172.3974609375
14794752,4528.49609375,4528.49609375,4528.49609375,5660.6796875,5660.6796875,5660.6796875,5270.8505859375,5270.8505859375,5270.8505859375,5016.71337890625,5016.71337890625,5016.71337890625,6190.2109375,6190.2109375,6190.2109375
14802944,4431.14013671875,4431.14013671875,4431.14013671875,5683.423828125,5683.423828125,5683.423828125,5297.169921875,5297.169921875,5297.169921875,5026.42236328125,5026.42236328125,5026.42236328125,6190.2109375,6190.2109375,6190.2109375
14811136,4387.322265625,4387.322265625,4387.322265625,5654.3671875,5654.3671875,5654.3671875,5198.08935546875,5198.08935546875,5198.08935546875,5026.42236328125,5026.42236328125,5026.42236328125,6203.8955078125,6203.8955078125,6203.8955078125
14819328,4342.53662109375,4342.53662109375,4342.53662109375,5598.12939453125,5598.12939453125,5598.12939453125,5168.408203125,5168.408203125,5168.408203125,5078.28271484375,5078.28271484375,5078.28271484375,6211.5390625,6211.5390625,6211.5390625
14827520,4330.3046875,4330.3046875,4330.3046875,5625.9326171875,5625.9326171875,5625.9326171875,5168.408203125,5168.408203125,5168.408203125,5100.23876953125,5100.23876953125,5100.23876953125,6199.78125,6199.78125,6199.78125
14835712,4330.3046875,4330.3046875,4330.3046875,5590.6796875,5590.6796875,5590.6796875,5120.02197265625,5120.02197265625,5120.02197265625,5140.54541015625,5140.54541015625,5140.54541015625,6218.201171875,6218.201171875,6218.201171875
14843904,4330.3046875,4330.3046875,4330.3046875,5580.791015625,5580.791015625,5580.791015625,5057.00048828125,5057.00048828125,5057.00048828125,5154.3740234375,5154.3740234375,5154.3740234375,6239.5498046875,6239.5498046875,6239.5498046875
14852096,4305.6259765625,4305.6259765625,4305.6259765625,5618.3544921875,5618.3544921875,5618.3544921875,5022.55517578125,5022.55517578125,5022.55517578125,5164.1640625,5164.1640625,5164.1640625,6250.14501953125,6250.14501953125,6250.14501953125
14860288,4237.14404296875,4237.14404296875,4237.14404296875,5614.77783203125,5614.77783203125,5614.77783203125,5037.05029296875,5037.05029296875,5037.05029296875,5217.50537109375,5217.50537109375,5217.50537109375,6263.1611328125,6263.1611328125,6263.1611328125
14868480,4189.193359375,4189.193359375,4189.193359375,5578.17236328125,5578.17236328125,5578.17236328125,5049.27001953125,5049.27001953125,5049.27001953125,5226.65185546875,5226.65185546875,5226.65185546875,6269.0634765625,6269.0634765625,6269.0634765625
14876672,4239.19091796875,4239.19091796875,4239.19091796875,5623.0322265625,5623.0322265625,5623.0322265625,5067.5458984375,5067.5458984375,5067.5458984375,5372.1455078125,5372.1455078125,5372.1455078125,6316.5146484375,6316.5146484375,6316.5146484375
14884864,4218.29150390625,4218.29150390625,4218.29150390625,5551.5322265625,5551.5322265625,5551.5322265625,5067.5458984375,5067.5458984375,5067.5458984375,5429.7451171875,5429.7451171875,5429.7451171875,6323.9990234375,6323.9990234375,6323.9990234375
14893056,4218.29150390625,4218.29150390625,4218.29150390625,5605.2763671875,5605.2763671875,5605.2763671875,5111.6943359375,5111.6943359375,5111.6943359375,5377.6943359375,5377.6943359375,5377.6943359375,6222.79296875,6222.79296875,6222.79296875
14901248,4218.29150390625,4218.29150390625,4218.29150390625,5618.09228515625,5618.09228515625,5618.09228515625,5111.6943359375,5111.6943359375,5111.6943359375,5426.85791015625,5426.85791015625,5426.85791015625,6231.95556640625,6231.95556640625,6231.95556640625
14909440,4231.2412109375,4231.2412109375,4231.2412109375,5597.94287109375,5597.94287109375,5597.94287109375,5089.1669921875,5089.1669921875,5089.1669921875,5380.625,5380.625,5380.625,6252.69482421875,6252.69482421875,6252.69482421875
14917632,4231.2412109375,4231.2412109375,4231.2412109375,5621.40966796875,5621.40966796875,5621.40966796875,5051.56103515625,5051.56103515625,5051.56103515625,5398.9638671875,5398.9638671875,5398.9638671875,6268.5986328125,6268.5986328125,6268.5986328125
14925824,4231.2412109375,4231.2412109375,4231.2412109375,5646.87158203125,5646.87158203125,5646.87158203125,5013.087890625,5013.087890625,5013.087890625,5200.22412109375,5200.22412109375,5200.22412109375,6268.5986328125,6268.5986328125,6268.5986328125
14934016,4250.6171875,4250.6171875,4250.6171875,5657.92822265625,5657.92822265625,5657.92822265625,5051.8046875,5051.8046875,5051.8046875,5155.46630859375,5155.46630859375,5155.46630859375,6283.8193359375,6283.8193359375,6283.8193359375
14942208,4235.52783203125,4235.52783203125,4235.52783203125,5671.03857421875,5671.03857421875,5671.03857421875,5035.666015625,5035.666015625,5035.666015625,5113.29541015625,5113.29541015625,5113.29541015625,6305.93359375,6305.93359375,6305.93359375
14950400,4220.39013671875,4220.39013671875,4220.39013671875,5688.94482421875,5688.94482421875,5688.94482421875,4996.70166015625,4996.70166015625,4996.70166015625,5116.33740234375,5116.33740234375,5116.33740234375,6274.7021484375,6274.7021484375,6274.7021484375
14958592,4061.38720703125,4061.38720703125,4061.38720703125,5750.9150390625,5750.9150390625,5750.9150390625,5011.9033203125,5011.9033203125,5011.9033203125,5142.7490234375,5142.7490234375,5142.7490234375,6310.76025390625,6310.76025390625,6310.76025390625
14966784,3982.41064453125,3982.41064453125,3982.41064453125,5778.048828125,5778.048828125,5778.048828125,5032.8515625,5032.8515625,5032.8515625,5109.60888671875,5109.60888671875,5109.60888671875,6325.1865234375,6325.1865234375,6325.1865234375
14974976,3967.514404296875,3967.514404296875,3967.514404296875,5777.90869140625,5777.90869140625,5777.90869140625,5059.37060546875,5059.37060546875,5059.37060546875,5098.51171875,5098.51171875,5098.51171875,6339.3779296875,6339.3779296875,6339.3779296875
14983168,3982.4130859375,3982.4130859375,3982.4130859375,5802.04248046875,5802.04248046875,5802.04248046875,5019.66064453125,5019.66064453125,5019.66064453125,5066.96044921875,5066.96044921875,5066.96044921875,6374.3515625,6374.3515625,6374.3515625
14991360,3996.468017578125,3996.468017578125,3996.468017578125,5802.04248046875,5802.04248046875,5802.04248046875,4951.595703125,4951.595703125,4951.595703125,5167.43017578125,5167.43017578125,5167.43017578125,6387.73876953125,6387.73876953125,6387.73876953125
14999552,4081.11181640625,4081.11181640625,4081.11181640625,5841.2685546875,5841.2685546875,5841.2685546875,4932.177734375,4932.177734375,4932.177734375,5167.43017578125,5167.43017578125,5167.43017578125,6362.173828125,6362.173828125,6362.173828125
15007744,4135.48876953125,4135.48876953125,4135.48876953125,5848.634765625,5848.634765625,5848.634765625,4945.908203125,4945.908203125,4945.908203125,5131.169921875,5131.169921875,5131.169921875,6370.03369140625,6370.03369140625,6370.03369140625
15015936,4153.93701171875,4153.93701171875,4153.93701171875,5857.7724609375,5857.7724609375,5857.7724609375,5029.43603515625,5029.43603515625,5029.43603515625,5087.74072265625,5087.74072265625,5087.74072265625,6375.34375,6375.34375,6375.34375
15024128,4229.49267578125,4229.49267578125,4229.49267578125,5885.18212890625,5885.18212890625,5885.18212890625,5023.4267578125,5023.4267578125,5023.4267578125,5021.10693359375,5021.10693359375,5021.10693359375,6388.0849609375,6388.0849609375,6388.0849609375
15032320,4190.87841796875,4190.87841796875,4190.87841796875,5885.18212890625,5885.18212890625,5885.18212890625,4896.19873046875,4896.19873046875,4896.19873046875,4996.92724609375,4996.92724609375,4996.92724609375,6421.0712890625,6421.0712890625,6421.0712890625
15040512,4169.490234375,4169.490234375,4169.490234375,5841.48974609375,5841.48974609375,5841.48974609375,4853.9169921875,4853.9169921875,4853.9169921875,5030.96630859375,5030.96630859375,5030.96630859375,6419.6865234375,6419.6865234375,6419.6865234375
15048704,4169.490234375,4169.490234375,4169.490234375,5856.5390625,5856.5390625,5856.5390625,4853.9169921875,4853.9169921875,4853.9169921875,5045.36376953125,5045.36376953125,5045.36376953125,6432.53125,6432.53125,6432.53125
15056896,4188.10546875,4188.10546875,4188.10546875,5891.73681640625,5891.73681640625,5891.73681640625,4899.4013671875,4899.4013671875,4899.4013671875,5039.57080078125,5039.57080078125,5039.57080078125,6448.5625,6448.5625,6448.5625
15065088,4175.5908203125,4175.5908203125,4175.5908203125,5905.76806640625,5905.76806640625,5905.76806640625,4954.65380859375,4954.65380859375,4954.65380859375,5039.57080078125,5039.57080078125,5039.57080078125,6467.072265625,6467.072265625,6467.072265625
15073280,4140.4150390625,4140.4150390625,4140.4150390625,5855.80859375,5855.80859375,5855.80859375,4921.90185546875,4921.90185546875,4921.90185546875,5018.5654296875,5018.5654296875,5018.5654296875,6469.18408203125,6469.18408203125,6469.18408203125
15081472,4105.322265625,4105.322265625,4105.322265625,5861.41748046875,5861.41748046875,5861.41748046875,5000.33056640625,5000.33056640625,5000.33056640625,5144.5302734375,5144.5302734375,5144.5302734375,6480.58544921875,6480.58544921875,6480.58544921875
15089664,4135.61279296875,4135.61279296875,4135.61279296875,5828.58056640625,5828.58056640625,5828.58056640625,5007.6181640625,5007.6181640625,5007.6181640625,5097.0947265625,5097.0947265625,5097.0947265625,6504.67041015625,6504.67041015625,6504.67041015625
15097856,4160.0302734375,4160.0302734375,4160.0302734375,5860.89794921875,5860.89794921875,5860.89794921875,4918.30810546875,4918.30810546875,4918.30810546875,5132.068359375,5132.068359375,5132.068359375,6528.41259765625,6528.41259765625,6528.41259765625
15106048,4083.4755859375,4083.4755859375,4083.4755859375,5868.3935546875,5868.3935546875,5868.3935546875,4997.6376953125,4997.6376953125,4997.6376953125,5095.43017578125,5095.43017578125,5095.43017578125,6531.6259765625,6531.6259765625,6531.6259765625
15114240,4103.7607421875,4103.7607421875,4103.7607421875,5912.76611328125,5912.76611328125,5912.76611328125,4931.36474609375,4931.36474609375,4931.36474609375,5145.83349609375,5145.83349609375,5145.83349609375,6532.24755859375,6532.24755859375,6532.24755859375
15122432,4102.46044921875,4102.46044921875,4102.46044921875,5953.5703125,5953.5703125,5953.5703125,4931.36474609375,4931.36474609375,4931.36474609375,5153.04443359375,5153.04443359375,5153.04443359375,6536.03662109375,6536.03662109375,6536.03662109375
15130624,4102.46044921875,4102.46044921875,4102.46044921875,5986.404296875,5986.404296875,5986.404296875,4924.0166015625,4924.0166015625,4924.0166015625,5103.9130859375,5103.9130859375,5103.9130859375,6481.81982421875,6481.81982421875,6481.81982421875
15138816,4112.4609375,4112.4609375,4112.4609375,6018.20556640625,6018.20556640625,6018.20556640625,4924.0166015625,4924.0166015625,4924.0166015625,5141.0576171875,5141.0576171875,5141.0576171875,6483.6611328125,6483.6611328125,6483.6611328125
15147008,4112.4609375,4112.4609375,4112.4609375,6034.39990234375,6034.39990234375,6034.39990234375,4890.962890625,4890.962890625,4890.962890625,5177.93359375,5177.93359375,5177.93359375,6503.1298828125,6503.1298828125,6503.1298828125
15155200,4088.322998046875,4088.322998046875,4088.322998046875,6041.16845703125,6041.16845703125,6041.16845703125,4890.962890625,4890.962890625,4890.962890625,5142.533203125,5142.533203125,5142.533203125,6522.9130859375,6522.9130859375,6522.9130859375
15163392,4088.322998046875,4088.322998046875,4088.322998046875,6056.10986328125,6056.10986328125,6056.10986328125,4902.82958984375,4902.82958984375,4902.82958984375,4997.11181640625,4997.11181640625,4997.11181640625,6533.78564453125,6533.78564453125,6533.78564453125
15171584,4108.18896484375,4108.18896484375,4108.18896484375,6056.10986328125,6056.10986328125,6056.10986328125,4948.140625,4948.140625,4948.140625,5018.97607421875,5018.97607421875,5018.97607421875,6484.181640625,6484.181640625,6484.181640625
15179776,4100.9462890625,4100.9462890625,4100.9462890625,6093.45654296875,6093.45654296875,6093.45654296875,4992.39306640625,4992.39306640625,4992.39306640625,5033.97998046875,5033.97998046875,5033.97998046875,6488.77734375,6488.77734375,6488.77734375
15187968,4095.696044921875,4095.696044921875,4095.696044921875,6120.5029296875,6120.5029296875,6120.5029296875,4926.642578125,4926.642578125,4926.642578125,5076.34228515625,5076.34228515625,5076.34228515625,6372.07177734375,6372.07177734375,6372.07177734375
15196160,4095.696044921875,4095.696044921875,4095.696044921875,6125.96875,6125.96875,6125.96875,4877.84130859375,4877.84130859375,4877.84130859375,5120.91845703125,5120.91845703125,5120.91845703125,6339.62939453125,6339.62939453125,6339.62939453125
15204352,4113.4794921875,4113.4794921875,4113.4794921875,6065.22900390625,6065.22900390625,6065.22900390625,4869.44873046875,4869.44873046875,4869.44873046875,5128.2412109375,5128.2412109375,5128.2412109375,6232.82373046875,6232.82373046875,6232.82373046875
15212544,4099.04833984375,4099.04833984375,4099.04833984375,6028.025390625,6028.025390625,6028.025390625,4953.7294921875,4953.7294921875,4953.7294921875,5130.93701171875,5130.93701171875,5130.93701171875,6247.228515625,6247.228515625,6247.228515625
15220736,4098.97509765625,4098.97509765625,4098.97509765625,6029.10791015625,6029.10791015625,6029.10791015625,4953.7294921875,4953.7294921875,4953.7294921875,5152.24462890625,5152.24462890625,5152.24462890625,6211.8134765625,6211.8134765625,6211.8134765625
15228928,4138.1767578125,4138.1767578125,4138.1767578125,6029.18212890625,6029.18212890625,6029.18212890625,4985.1640625,4985.1640625,4985.1640625,5194.97314453125,5194.97314453125,5194.97314453125,6256.76171875,6256.76171875,6256.76171875
15237120,4200.337890625,4200.337890625,4200.337890625,6047.619140625,6047.619140625,6047.619140625,5024.013671875,5024.013671875,5024.013671875,5274.1513671875,5274.1513671875,5274.1513671875,6286.7890625,6286.7890625,6286.7890625
15245312,4227.5205078125,4227.5205078125,4227.5205078125,6062.69921875,6062.69921875,6062.69921875,4940.68115234375,4940.68115234375,4940.68115234375,5294.96630859375,5294.96630859375,5294.96630859375,6311.43359375,6311.43359375,6311.43359375
15253504,4240.2080078125,4240.2080078125,4240.2080078125,6017.70751953125,6017.70751953125,6017.70751953125,4940.68115234375,4940.68115234375,4940.68115234375,5336.99365234375,5336.99365234375,5336.99365234375,6248.63623046875,6248.63623046875,6248.63623046875
15261696,3856.482421875,3856.482421875,3856.482421875,5976.4453125,5976.4453125,5976.4453125,4968.38818359375,4968.38818359375,4968.38818359375,5366.41259765625,5366.41259765625,5366.41259765625,6265.00634765625,6265.00634765625,6265.00634765625
15269888,3691.8095703125,3691.8095703125,3691.8095703125,5929.1875,5929.1875,5929.1875,4932.39501953125,4932.39501953125,4932.39501953125,5389.0263671875,5389.0263671875,5389.0263671875,6105.51220703125,6105.51220703125,6105.51220703125
15278080,3585.2353515625,3585.2353515625,3585.2353515625,5939.0673828125,5939.0673828125,5939.0673828125,4974.08544921875,4974.08544921875,4974.08544921875,5389.0263671875,5389.0263671875,5389.0263671875,6058.71044921875,6058.71044921875,6058.71044921875
15286272,3519.260009765625,3519.260009765625,3519.260009765625,5955.02685546875,5955.02685546875,5955.02685546875,4993.65966796875,4993.65966796875,4993.65966796875,5430.439453125,5430.439453125,5430.439453125,6076.40234375,6076.40234375,6076.40234375
15294464,3505.78173828125,3505.78173828125,3505.78173828125,5983.72998046875,5983.72998046875,5983.72998046875,5013.8935546875,5013.8935546875,5013.8935546875,5444.5947265625,5444.5947265625,5444.5947265625,6076.40234375,6076.40234375,6076.40234375
15302656,3470.58984375,3470.58984375,3470.58984375,5996.11669921875,5996.11669921875,5996.11669921875,5042.34130859375,5042.34130859375,5042.34130859375,5446.1611328125,5446.1611328125,5446.1611328125,6051.00927734375,6051.00927734375,6051.00927734375
15310848,3470.58984375,3470.58984375,3470.58984375,6014.921875,6014.921875,6014.921875,5056.8291015625,5056.8291015625,5056.8291015625,5468.2333984375,5468.2333984375,5468.2333984375,6071.61376953125,6071.61376953125,6071.61376953125
15319040,3496.64404296875,3496.64404296875,3496.64404296875,6038.18115234375,6038.18115234375,6038.18115234375,5032.7666015625,5032.7666015625,5032.7666015625,5413.80419921875,5413.80419921875,5413.80419921875,6088.24560546875,6088.24560546875,6088.24560546875
15327232,3496.64404296875,3496.64404296875,3496.64404296875,5978.48486328125,5978.48486328125,5978.48486328125,5000.4599609375,5000.4599609375,5000.4599609375,5496.076171875,5496.076171875,5496.076171875,6051.9853515625,6051.9853515625,6051.9853515625
15335424,3525.61767578125,3525.61767578125,3525.61767578125,5988.57666015625,5988.57666015625,5988.57666015625,4950.4775390625,4950.4775390625,4950.4775390625,5532.8466796875,5532.8466796875,5532.8466796875,6009.9853515625,6009.9853515625,6009.9853515625
15343616,3549.5146484375,3549.5146484375,3549.5146484375,6000.82666015625,6000.82666015625,6000.82666015625,5016.0791015625,5016.0791015625,5016.0791015625,5415.296875,5415.296875,5415.296875,6031.0537109375,6031.0537109375,6031.0537109375
15351808,3549.5146484375,3549.5146484375,3549.5146484375,5965.13037109375,5965.13037109375,5965.13037109375,4970.783203125,4970.783203125,4970.783203125,5415.296875,5415.296875,5415.296875,6034.216796875,6034.216796875,6034.216796875
15360000,3549.5146484375,3549.5146484375,3549.5146484375,6020.482421875,6020.482421875,6020.482421875,4952.6279296875,4952.6279296875,4952.6279296875,5471.79345703125,5471.79345703125,5471.79345703125,6040.42724609375,6040.42724609375,6040.42724609375
15368192,3549.5146484375,3549.5146484375,3549.5146484375,6045.548828125,6045.548828125,6045.548828125,4952.6279296875,4952.6279296875,4952.6279296875,5471.79345703125,5471.79345703125,5471.79345703125,6060.77587890625,6060.77587890625,6060.77587890625
15376384,3540.376220703125,3540.376220703125,3540.376220703125,6002.6240234375,6002.6240234375,6002.6240234375,4827.197265625,4827.197265625,4827.197265625,5498.98486328125,5498.98486328125,5498.98486328125,6086.30126953125,6086.30126953125,6086.30126953125
15384576,3542.669677734375,3542.669677734375,3542.669677734375,6010.5810546875,6010.5810546875,6010.5810546875,4595.8994140625,4595.8994140625,4595.8994140625,5536.265625,5536.265625,5536.265625,6113.82373046875,6113.82373046875,6113.82373046875
15392768,3543.810791015625,3543.810791015625,3543.810791015625,6035.9765625,6035.9765625,6035.9765625,4410.041015625,4410.041015625,4410.041015625,5567.279296875,5567.279296875,5567.279296875,5994.02880859375,5994.02880859375,5994.02880859375
15400960,3563.96875,3563.96875,3563.96875,6043.80322265625,6043.80322265625,6043.80322265625,4432.53955078125,4432.53955078125,4432.53955078125,5626.24853515625,5626.24853515625,5626.24853515625,6010.34130859375,6010.34130859375,6010.34130859375
15409152,3563.96875,3563.96875,3563.96875,6061.6396484375,6061.6396484375,6061.6396484375,4395.40966796875,4395.40966796875,4395.40966796875,5594.1318359375,5594.1318359375,5594.1318359375,6018.8935546875,6018.8935546875,6018.8935546875
15417344,3556.302978515625,3556.302978515625,3556.302978515625,6073.90478515625,6073.90478515625,6073.90478515625,4427.75,4427.75,4427.75,5607.51123046875,5607.51123046875,5607.51123046875,6034.73046875,6034.73046875,6034.73046875
15425536,3522.733154296875,3522.733154296875,3522.733154296875,6104.1494140625,6104.1494140625,6104.1494140625,4466.8095703125,4466.8095703125,4466.8095703125,5578.48193359375,5578.48193359375,5578.48193359375,6004.21923828125,6004.21923828125,6004.21923828125
15433728,3522.733154296875,3522.733154296875,3522.733154296875,6143.87744140625,6143.87744140625,6143.87744140625,4466.8095703125,4466.8095703125,4466.8095703125,5596.4931640625,5596.4931640625,5596.4931640625,5970.8828125,5970.8828125,5970.8828125
15441920,3585.9765625,3585.9765625,3585.9765625,6165.763671875,6165.763671875,6165.763671875,4506.74365234375,4506.74365234375,4506.74365234375,5526.24560546875,5526.24560546875,5526.24560546875,5985.84814453125,5985.84814453125,5985.84814453125
15450112,3585.9765625,3585.9765625,3585.9765625,6127.40087890625,6127.40087890625,6127.40087890625,4543.47119140625,4543.47119140625,4543.47119140625,5491.5048828125,5491.5048828125,5491.5048828125,5991.75439453125,5991.75439453125,5991.75439453125
15458304,3654.19580078125,3654.19580078125,3654.19580078125,6144.53662109375,6144.53662109375,6144.53662109375,4615.10888671875,4615.10888671875,4615.10888671875,5383.49169921875,5383.49169921875,5383.49169921875,6003.560546875,6003.560546875,6003.560546875
15466496,3735.528564453125,3735.528564453125,3735.528564453125,6094.60546875,6094.60546875,6094.60546875,4646.60595703125,4646.60595703125,4646.60595703125,5377.07861328125,5377.07861328125,5377.07861328125,5980.68994140625,5980.68994140625,5980.68994140625
15474688,4044.637451171875,4044.637451171875,4044.637451171875,6097.6318359375,6097.6318359375,6097.6318359375,4682.17138671875,4682.17138671875,4682.17138671875,5351.58251953125,5351.58251953125,5351.58251953125,6005.38427734375,6005.38427734375,6005.38427734375
15482880,4002.3349609375,4002.3349609375,4002.3349609375,6047.47802734375,6047.47802734375,6047.47802734375,4682.17138671875,4682.17138671875,4682.17138671875,5335.35791015625,5335.35791015625,5335.35791015625,6049.2275390625,6049.2275390625,6049.2275390625
