"Step","TDMPC2_walker-run_sweep_100k_2 - pretrain/episode_reward","TDMPC2_walker-run_sweep_100k_2 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_100k_2 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_100k_1 - pretrain/episode_reward","TDMPC2_walker-run_sweep_100k_1 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_100k_1 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_250k_0 - pretrain/episode_reward","TDMPC2_walker-run_sweep_250k_0 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_250k_0 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_50k_0 - pretrain/episode_reward","TDMPC2_walker-run_sweep_50k_0 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_50k_0 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_50k_2 - pretrain/episode_reward","TDMPC2_walker-run_sweep_50k_2 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_50k_2 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_50k_1 - pretrain/episode_reward","TDMPC2_walker-run_sweep_50k_1 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_50k_1 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_250k_2 - pretrain/episode_reward","TDMPC2_walker-run_sweep_250k_2 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_250k_2 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_250k_1 - pretrain/episode_reward","TDMPC2_walker-run_sweep_250k_1 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_250k_1 - pretrain/episode_reward__MAX","TDMPC2_walker-run_sweep_100k_0 - pretrain/episode_reward","TDMPC2_walker-run_sweep_100k_0 - pretrain/episode_reward__MIN","TDMPC2_walker-run_sweep_100k_0 - pretrain/episode_reward__MAX"
"135000","451.4378395467065","451.4378395467065","451.4378395467065","426.64322565167674","426.64322565167674","426.64322565167674","474.8969602907775","474.8969602907775","474.8969602907775","392.50014546278396","392.50014546278396","392.50014546278396","353.5102878249483","353.5102878249483","353.5102878249483","331.193124406226","331.193124406226","331.193124406226","467.29603297261053","467.29603297261053","467.29603297261053","448.5808333262568","448.5808333262568","448.5808333262568","425.79923779782837","425.79923779782837","425.79923779782837"
"137500","431.611989575834","431.611989575834","431.611989575834","345.4908991742879","345.4908991742879","345.4908991742879","466.651899720123","466.651899720123","466.651899720123","355.0690351801459","355.0690351801459","355.0690351801459","328.9351971252821","328.9351971252821","328.9351971252821","392.9606265577022","392.9606265577022","392.9606265577022","477.51479508897756","477.51479508897756","477.51479508897756","504.8679081628099","504.8679081628099","504.8679081628099","382.70237669420897","382.70237669420897","382.70237669420897"
"140000","392.07773484881034","392.07773484881034","392.07773484881034","415.05174415782096","415.05174415782096","415.05174415782096","500.1047075700015","500.1047075700015","500.1047075700015","359.6615775251063","359.6615775251063","359.6615775251063","403.79628663274923","403.79628663274923","403.79628663274923","364.9004850887926","364.9004850887926","364.9004850887926","475.8821087989956","475.8821087989956","475.8821087989956","493.2285761194071","493.2285761194071","493.2285761194071","408.344415651937","408.344415651937","408.344415651937"
"142500","353.2057260531001","353.2057260531001","353.2057260531001","414.84821970895865","414.84821970895865","414.84821970895865","431.42951550495343","431.42951550495343","431.42951550495343","338.8307329333387","338.8307329333387","338.8307329333387","297.331925398577","297.331925398577","297.331925398577","335.2955139185302","335.2955139185302","335.2955139185302","477.0871895173332","477.0871895173332","477.0871895173332","500.4487480496755","500.4487480496755","500.4487480496755","369.9104672400514","369.9104672400514","369.9104672400514"
"145000","434.1004665904678","434.1004665904678","434.1004665904678","439.0951495695161","439.0951495695161","439.0951495695161","473.4627680637874","473.4627680637874","473.4627680637874","344.3581063149497","344.3581063149497","344.3581063149497","294.21536795173307","294.21536795173307","294.21536795173307","363.79302969784476","363.79302969784476","363.79302969784476","470.27507375981656","470.27507375981656","470.27507375981656","492.7245242159814","492.7245242159814","492.7245242159814","446.8078712173272","446.8078712173272","446.8078712173272"
"147500","402.6812974959845","402.6812974959845","402.6812974959845","431.7564192856895","431.7564192856895","431.7564192856895","533.8848234050441","533.8848234050441","533.8848234050441","344.18995656932236","344.18995656932236","344.18995656932236","341.1790024996735","341.1790024996735","341.1790024996735","366.86468224064447","366.86468224064447","366.86468224064447","523.4453900466906","523.4453900466906","523.4453900466906","469.4852619203739","469.4852619203739","469.4852619203739","445.6762336069252","445.6762336069252","445.6762336069252"
"150000","392.9575370971579","392.9575370971579","392.9575370971579","413.81476432052443","413.81476432052443","413.81476432052443","455.5990947904065","455.5990947904065","455.5990947904065","301.8100802276516","301.8100802276516","301.8100802276516","352.2859002954792","352.2859002954792","352.2859002954792","325.5573516088305","325.5573516088305","325.5573516088305","538.7938596611377","538.7938596611377","538.7938596611377","481.09787837951444","481.09787837951444","481.09787837951444","415.1635445088847","415.1635445088847","415.1635445088847"
"152500","406.7316840431886","406.7316840431886","406.7316840431886","429.8582121898653","429.8582121898653","429.8582121898653","466.17129895379765","466.17129895379765","466.17129895379765","384.25522495412736","384.25522495412736","384.25522495412736","392.3877629937371","392.3877629937371","392.3877629937371","284.24726527163295","284.24726527163295","284.24726527163295","521.6529386418872","521.6529386418872","521.6529386418872","503.96948215824085","503.96948215824085","503.96948215824085","402.2522220286075","402.2522220286075","402.2522220286075"
"155000","397.34560080857483","397.34560080857483","397.34560080857483","439.89142992189153","439.89142992189153","439.89142992189153","506.85225164180156","506.85225164180156","506.85225164180156","351.06690420971717","351.06690420971717","351.06690420971717","243.51057495158165","243.51057495158165","243.51057495158165","380.44240210345015","380.44240210345015","380.44240210345015","488.815233158879","488.815233158879","488.815233158879","518.5496098525124","518.5496098525124","518.5496098525124","459.87683556864505","459.87683556864505","459.87683556864505"
"157500","386.3541191276163","386.3541191276163","386.3541191276163","442.7272950489772","442.7272950489772","442.7272950489772","483.74374583687165","483.74374583687165","483.74374583687165","459.28966580927374","459.28966580927374","459.28966580927374","334.8091068085283","334.8091068085283","334.8091068085283","340.75978011968544","340.75978011968544","340.75978011968544","484.72609507741873","484.72609507741873","484.72609507741873","502.8855640992057","502.8855640992057","502.8855640992057","491.4518490016693","491.4518490016693","491.4518490016693"
"160000","428.4343877265463","428.4343877265463","428.4343877265463","416.9353483314393","416.9353483314393","416.9353483314393","526.0606070872396","526.0606070872396","526.0606070872396","437.98878689871634","437.98878689871634","437.98878689871634","409.06918311647604","409.06918311647604","409.06918311647604","370.93634053657297","370.93634053657297","370.93634053657297","497.1065202334663","497.1065202334663","497.1065202334663","508.2870611878578","508.2870611878578","508.2870611878578","455.7416750556789","455.7416750556789","455.7416750556789"
"162500","440.43020055671224","440.43020055671224","440.43020055671224","464.34012463802935","464.34012463802935","464.34012463802935","546.5826667970745","546.5826667970745","546.5826667970745","410.69877606891095","410.69877606891095","410.69877606891095","377.8976521016797","377.8976521016797","377.8976521016797","335.6450460965745","335.6450460965745","335.6450460965745","433.4833009634167","433.4833009634167","433.4833009634167","493.3459196161013","493.3459196161013","493.3459196161013","379.897078377218","379.897078377218","379.897078377218"
"165000","461.5900444927858","461.5900444927858","461.5900444927858","401.07728534925263","401.07728534925263","401.07728534925263","478.0461965882685","478.0461965882685","478.0461965882685","387.51239893832246","387.51239893832246","387.51239893832246","381.93825997512323","381.93825997512323","381.93825997512323","341.1562062085606","341.1562062085606","341.1562062085606","495.8220243694959","495.8220243694959","495.8220243694959","541.3354621378472","541.3354621378472","541.3354621378472","457.06576344848145","457.06576344848145","457.06576344848145"
"167500","437.72390764970334","437.72390764970334","437.72390764970334","394.93522015009074","394.93522015009074","394.93522015009074","504.0336753089447","504.0336753089447","504.0336753089447","440.69093570865226","440.69093570865226","440.69093570865226","404.92540469071827","404.92540469071827","404.92540469071827","386.4327204406727","386.4327204406727","386.4327204406727","497.78137229927813","497.78137229927813","497.78137229927813","558.6971270852257","558.6971270852257","558.6971270852257","415.71769203289875","415.71769203289875","415.71769203289875"
"170000","416.7244850519113","416.7244850519113","416.7244850519113","431.78814784644635","431.78814784644635","431.78814784644635","535.6961564950179","535.6961564950179","535.6961564950179","408.414917002758","408.414917002758","408.414917002758","301.8434982508421","301.8434982508421","301.8434982508421","322.1849260922754","322.1849260922754","322.1849260922754","514.7263283319771","514.7263283319771","514.7263283319771","497.93613096252085","497.93613096252085","497.93613096252085","418.10281026747543","418.10281026747543","418.10281026747543"
"172500","438.0798071230529","438.0798071230529","438.0798071230529","374.18562334526797","374.18562334526797","374.18562334526797","574.0033564770129","574.0033564770129","574.0033564770129","423.49631097465755","423.49631097465755","423.49631097465755","407.15611201594584","407.15611201594584","407.15611201594584","302.072353988979","302.072353988979","302.072353988979","533.0108530053636","533.0108530053636","533.0108530053636","510.80339401434173","510.80339401434173","510.80339401434173","487.1196566703031","487.1196566703031","487.1196566703031"
"175000","466.65709727625364","466.65709727625364","466.65709727625364","442.0037191465264","442.0037191465264","442.0037191465264","525.114773259242","525.114773259242","525.114773259242","451.0904212384019","451.0904212384019","451.0904212384019","339.9321243807441","339.9321243807441","339.9321243807441","328.1133545930963","328.1133545930963","328.1133545930963","545.8048438526923","545.8048438526923","545.8048438526923","538.4414493812947","538.4414493812947","538.4414493812947","415.91865246272647","415.91865246272647","415.91865246272647"
"177500","432.29857446989047","432.29857446989047","432.29857446989047","388.85031268480236","388.85031268480236","388.85031268480236","526.9610937186983","526.9610937186983","526.9610937186983","405.2199227462523","405.2199227462523","405.2199227462523","344.7328444583807","344.7328444583807","344.7328444583807","359.5518951723352","359.5518951723352","359.5518951723352","555.8389725743327","555.8389725743327","555.8389725743327","535.7078457347583","535.7078457347583","535.7078457347583","456.2060655762674","456.2060655762674","456.2060655762674"
"180000","439.7997236001305","439.7997236001305","439.7997236001305","434.8329047058243","434.8329047058243","434.8329047058243","564.1473728454672","564.1473728454672","564.1473728454672","459.02919814842755","459.02919814842755","459.02919814842755","330.04545716273134","330.04545716273134","330.04545716273134","242.28353550308384","242.28353550308384","242.28353550308384","543.3458723803284","543.3458723803284","543.3458723803284","486.6308834192576","486.6308834192576","486.6308834192576","422.42961389590056","422.42961389590056","422.42961389590056"
"182500","451.8836891779676","451.8836891779676","451.8836891779676","475.5285448610317","475.5285448610317","475.5285448610317","535.9391397130676","535.9391397130676","535.9391397130676","469.63464702786877","469.63464702786877","469.63464702786877","407.3383324874332","407.3383324874332","407.3383324874332","352.15382289625705","352.15382289625705","352.15382289625705","591.5466759290314","591.5466759290314","591.5466759290314","563.8139403893147","563.8139403893147","563.8139403893147","475.8099571786588","475.8099571786588","475.8099571786588"
"185000","480.9017964891158","480.9017964891158","480.9017964891158","465.440506282961","465.440506282961","465.440506282961","573.112255494739","573.112255494739","573.112255494739","436.88319513211025","436.88319513211025","436.88319513211025","408.41399633726104","408.41399633726104","408.41399633726104","421.67621352886783","421.67621352886783","421.67621352886783","534.1001052322332","534.1001052322332","534.1001052322332","576.7614927111426","576.7614927111426","576.7614927111426","480.69811951841695","480.69811951841695","480.69811951841695"
"187500","473.4096567508532","473.4096567508532","473.4096567508532","474.8963243536185","474.8963243536185","474.8963243536185","550.3233228796628","550.3233228796628","550.3233228796628","412.4755181487184","412.4755181487184","412.4755181487184","407.0821733395802","407.0821733395802","407.0821733395802","430.95118409320713","430.95118409320713","430.95118409320713","564.6871542337351","564.6871542337351","564.6871542337351","606.2479244954884","606.2479244954884","606.2479244954884","458.1074692911934","458.1074692911934","458.1074692911934"
"190000","458.7124999913387","458.7124999913387","458.7124999913387","474.85311247766947","474.85311247766947","474.85311247766947","569.6153053323039","569.6153053323039","569.6153053323039","402.1522088461323","402.1522088461323","402.1522088461323","398.6947005935246","398.6947005935246","398.6947005935246","435.51598667670044","435.51598667670044","435.51598667670044","596.6671941902023","596.6671941902023","596.6671941902023","588.1607879867079","588.1607879867079","588.1607879867079","444.39868491997476","444.39868491997476","444.39868491997476"
"192500","472.1229921820574","472.1229921820574","472.1229921820574","448.1087190635502","448.1087190635502","448.1087190635502","585.0947118177079","585.0947118177079","585.0947118177079","350.4931495197117","350.4931495197117","350.4931495197117","436.20016935502645","436.20016935502645","436.20016935502645","448.2057783685159","448.2057783685159","448.2057783685159","557.8419683312998","557.8419683312998","557.8419683312998","587.3720297479304","587.3720297479304","587.3720297479304","432.5358984087361","432.5358984087361","432.5358984087361"
"195000","521.4948975291336","521.4948975291336","521.4948975291336","449.816907103057","449.816907103057","449.816907103057","550.1096746763448","550.1096746763448","550.1096746763448","422.0339472806081","422.0339472806081","422.0339472806081","423.1340629070299","423.1340629070299","423.1340629070299","408.7637958487729","408.7637958487729","408.7637958487729","640.0503462002613","640.0503462002613","640.0503462002613","597.0505116877612","597.0505116877612","597.0505116877612","458.68729836212003","458.68729836212003","458.68729836212003"
"197500","454.2403486140538","454.2403486140538","454.2403486140538","498.35487990125546","498.35487990125546","498.35487990125546","596.4064745818265","596.4064745818265","596.4064745818265","449.34530336551836","449.34530336551836","449.34530336551836","368.0611437919084","368.0611437919084","368.0611437919084","382.68020228839015","382.68020228839015","382.68020228839015","554.8366877501364","554.8366877501364","554.8366877501364","580.1684322301996","580.1684322301996","580.1684322301996","446.6427279025782","446.6427279025782","446.6427279025782"
"200000","525.5825513424585","525.5825513424585","525.5825513424585","487.34760403265244","487.34760403265244","487.34760403265244","583.3944689796772","583.3944689796772","583.3944689796772","481.79104119571855","481.79104119571855","481.79104119571855","451.47739492899274","451.47739492899274","451.47739492899274","493.9787824216066","493.9787824216066","493.9787824216066","612.9180371815571","612.9180371815571","612.9180371815571","603.9898417849327","603.9898417849327","603.9898417849327","448.9533599999733","448.9533599999733","448.9533599999733"
"202500","468.63181088340934","468.63181088340934","468.63181088340934","461.3040915242862","461.3040915242862","461.3040915242862","610.5160289207008","610.5160289207008","610.5160289207008","489.86077964734284","489.86077964734284","489.86077964734284","418.79459222177974","418.79459222177974","418.79459222177974","464.54953696546147","464.54953696546147","464.54953696546147","591.685726330243","591.685726330243","591.685726330243","613.3044885403942","613.3044885403942","613.3044885403942","481.8112514378969","481.8112514378969","481.8112514378969"
"205000","530.8400376725942","530.8400376725942","530.8400376725942","467.76943560719957","467.76943560719957","467.76943560719957","614.5282355591655","614.5282355591655","614.5282355591655","475.4137224599719","475.4137224599719","475.4137224599719","401.48154842548536","401.48154842548536","401.48154842548536","424.13115408832675","424.13115408832675","424.13115408832675","596.7881878278683","596.7881878278683","596.7881878278683","585.1547125314595","585.1547125314595","585.1547125314595","474.369535425771","474.369535425771","474.369535425771"
"207500","453.3506717805285","453.3506717805285","453.3506717805285","481.1325798390899","481.1325798390899","481.1325798390899","623.6645871563117","623.6645871563117","623.6645871563117","523.368128533801","523.368128533801","523.368128533801","335.77879951617217","335.77879951617217","335.77879951617217","486.47101765172556","486.47101765172556","486.47101765172556","602.7093374188058","602.7093374188058","602.7093374188058","601.3877026487608","601.3877026487608","601.3877026487608","519.7319912158185","519.7319912158185","519.7319912158185"
"210000","503.94525447683407","503.94525447683407","503.94525447683407","460.17451172401195","460.17451172401195","460.17451172401195","582.821054828004","582.821054828004","582.821054828004","418.15759883252906","418.15759883252906","418.15759883252906","397.57598921454047","397.57598921454047","397.57598921454047","418.4785620266572","418.4785620266572","418.4785620266572","628.2926290974253","628.2926290974253","628.2926290974253","596.2616539238021","596.2616539238021","596.2616539238021","498.26123172247316","498.26123172247316","498.26123172247316"
"212500","515.1172223191941","515.1172223191941","515.1172223191941","490.8845621924382","490.8845621924382","490.8845621924382","558.694093972561","558.694093972561","558.694093972561","450.88959682181013","450.88959682181013","450.88959682181013","349.1182776628528","349.1182776628528","349.1182776628528","443.373943766905","443.373943766905","443.373943766905","605.5099737663753","605.5099737663753","605.5099737663753","613.25717221112","613.25717221112","613.25717221112","490.8710088503314","490.8710088503314","490.8710088503314"
"215000","506.3572159663774","506.3572159663774","506.3572159663774","492.32950411362106","492.32950411362106","492.32950411362106","569.9204945537261","569.9204945537261","569.9204945537261","462.7166336472845","462.7166336472845","462.7166336472845","386.58270543208346","386.58270543208346","386.58270543208346","541.6411635919242","541.6411635919242","541.6411635919242","613.5706415515393","613.5706415515393","613.5706415515393","618.9401804429478","618.9401804429478","618.9401804429478","413.90374273373743","413.90374273373743","413.90374273373743"
"217500","543.2395426258212","543.2395426258212","543.2395426258212","453.9075883993413","453.9075883993413","453.9075883993413","546.3580656694015","546.3580656694015","546.3580656694015","540.7103552396642","540.7103552396642","540.7103552396642","323.0070969814202","323.0070969814202","323.0070969814202","463.46924016862175","463.46924016862175","463.46924016862175","649.6046603980242","649.6046603980242","649.6046603980242","636.2393641235307","636.2393641235307","636.2393641235307","483.34298268363347","483.34298268363347","483.34298268363347"
"220000","503.37727574794553","503.37727574794553","503.37727574794553","493.8184708840214","493.8184708840214","493.8184708840214","613.1984380694106","613.1984380694106","613.1984380694106","510.2944043361582","510.2944043361582","510.2944043361582","409.0205410546623","409.0205410546623","409.0205410546623","508.78948338422924","508.78948338422924","508.78948338422924","661.3325765038608","661.3325765038608","661.3325765038608","636.9510581688955","636.9510581688955","636.9510581688955","520.7982819262892","520.7982819262892","520.7982819262892"
"222500","528.1550919822417","528.1550919822417","528.1550919822417","516.2912545948755","516.2912545948755","516.2912545948755","622.364121557679","622.364121557679","622.364121557679","488.468342378363","488.468342378363","488.468342378363","445.67211193065157","445.67211193065157","445.67211193065157","453.5011789523531","453.5011789523531","453.5011789523531","630.7662183929235","630.7662183929235","630.7662183929235","644.5501824104692","644.5501824104692","644.5501824104692","485.990676394105","485.990676394105","485.990676394105"
"225000","472.39884944788645","472.39884944788645","472.39884944788645","471.58868529321626","471.58868529321626","471.58868529321626","630.9610605412163","630.9610605412163","630.9610605412163","481.37149746438956","481.37149746438956","481.37149746438956","399.57183315353467","399.57183315353467","399.57183315353467","362.960009519849","362.960009519849","362.960009519849","606.156008259952","606.156008259952","606.156008259952","649.6161883431487","649.6161883431487","649.6161883431487","468.9317139515653","468.9317139515653","468.9317139515653"
"227500","427.02007224366537","427.02007224366537","427.02007224366537","503.08723076705354","503.08723076705354","503.08723076705354","625.608084372012","625.608084372012","625.608084372012","498.08353787797967","498.08353787797967","498.08353787797967","399.49402075884865","399.49402075884865","399.49402075884865","453.2863741192967","453.2863741192967","453.2863741192967","638.6199644238222","638.6199644238222","638.6199644238222","616.6772817813093","616.6772817813093","616.6772817813093","494.9492368079955","494.9492368079955","494.9492368079955"
"230000","478.46237862664276","478.46237862664276","478.46237862664276","496.24536193571987","496.24536193571987","496.24536193571987","625.4534314608667","625.4534314608667","625.4534314608667","530.5804581979289","530.5804581979289","530.5804581979289","381.3776600742014","381.3776600742014","381.3776600742014","450.8838545465842","450.8838545465842","450.8838545465842","668.5129344818182","668.5129344818182","668.5129344818182","619.6035414434504","619.6035414434504","619.6035414434504","470.6102245236281","470.6102245236281","470.6102245236281"
"232500","513.5873056849465","513.5873056849465","513.5873056849465","553.5635733716423","553.5635733716423","553.5635733716423","621.9001755199861","621.9001755199861","621.9001755199861","430.5185856039636","430.5185856039636","430.5185856039636","379.58566306575665","379.58566306575665","379.58566306575665","505.4562513043405","505.4562513043405","505.4562513043405","672.6762319747359","672.6762319747359","672.6762319747359","627.8010743937688","627.8010743937688","627.8010743937688","483.8847081282409","483.8847081282409","483.8847081282409"
"235000","551.7457257858011","551.7457257858011","551.7457257858011","564.5663272944745","564.5663272944745","564.5663272944745","650.8336102826521","650.8336102826521","650.8336102826521","426.156589492294","426.156589492294","426.156589492294","491.6000654458534","491.6000654458534","491.6000654458534","479.2421380382031","479.2421380382031","479.2421380382031","632.5576934769051","632.5576934769051","632.5576934769051","621.7074083148967","621.7074083148967","621.7074083148967","475.5404902550625","475.5404902550625","475.5404902550625"
"237500","498.12918264330364","498.12918264330364","498.12918264330364","491.18672710251997","491.18672710251997","491.18672710251997","560.4804097530432","560.4804097530432","560.4804097530432","437.8340347562218","437.8340347562218","437.8340347562218","416.57353743268175","416.57353743268175","416.57353743268175","423.12024007928557","423.12024007928557","423.12024007928557","581.44764529448","581.44764529448","581.44764529448","597.0423514715628","597.0423514715628","597.0423514715628","443.9098555383738","443.9098555383738","443.9098555383738"
"240000","479.1443269116804","479.1443269116804","479.1443269116804","469.7146922418848","469.7146922418848","469.7146922418848","643.0417116139084","643.0417116139084","643.0417116139084","516.1573254573625","516.1573254573625","516.1573254573625","396.71590843540616","396.71590843540616","396.71590843540616","366.3035474747885","366.3035474747885","366.3035474747885","687.6446696601809","687.6446696601809","687.6446696601809","678.241375677893","678.241375677893","678.241375677893","505.58191732019185","505.58191732019185","505.58191732019185"
"242500","462.5939572891686","462.5939572891686","462.5939572891686","549.5090463283007","549.5090463283007","549.5090463283007","666.4318807802629","666.4318807802629","666.4318807802629","542.7390674810158","542.7390674810158","542.7390674810158","365.59055937849917","365.59055937849917","365.59055937849917","469.6737085506553","469.6737085506553","469.6737085506553","613.5358644713648","613.5358644713648","613.5358644713648","630.0534753524698","630.0534753524698","630.0534753524698","494.85177530520593","494.85177530520593","494.85177530520593"
"245000","524.5419756450923","524.5419756450923","524.5419756450923","479.73298840005884","479.73298840005884","479.73298840005884","658.6966099981917","658.6966099981917","658.6966099981917","459.58255747167857","459.58255747167857","459.58255747167857","414.77568756958937","414.77568756958937","414.77568756958937","396.2546033665305","396.2546033665305","396.2546033665305","688.8302408893593","688.8302408893593","688.8302408893593","640.943722022837","640.943722022837","640.943722022837","491.184360135789","491.184360135789","491.184360135789"
"247500","463.4569754196564","463.4569754196564","463.4569754196564","542.8059853765881","542.8059853765881","542.8059853765881","699.2140883873217","699.2140883873217","699.2140883873217","476.9636667564977","476.9636667564977","476.9636667564977","421.83999897125176","421.83999897125176","421.83999897125176","504.4458732008934","504.4458732008934","504.4458732008934","654.8619670840911","654.8619670840911","654.8619670840911","634.3191797620617","634.3191797620617","634.3191797620617","546.9123037772254","546.9123037772254","546.9123037772254"
"250000","543.4512826632242","543.4512826632242","543.4512826632242","562.5821828451474","562.5821828451474","562.5821828451474","592.2841374089942","592.2841374089942","592.2841374089942","570.8299207725097","570.8299207725097","570.8299207725097","436.2061677847523","436.2061677847523","436.2061677847523","464.9052248927299","464.9052248927299","464.9052248927299","656.2302862799261","656.2302862799261","656.2302862799261","668.9461162265856","668.9461162265856","668.9461162265856","501.1569007511251","501.1569007511251","501.1569007511251"
"252500","519.7051521350862","519.7051521350862","519.7051521350862","514.8039862692822","514.8039862692822","514.8039862692822","635.8707824332174","635.8707824332174","635.8707824332174","492.202426957828","492.202426957828","492.202426957828","498.5392894687364","498.5392894687364","498.5392894687364","407.21285650054926","407.21285650054926","407.21285650054926","638.6881175881717","638.6881175881717","638.6881175881717","643.3823443783913","643.3823443783913","643.3823443783913","529.3531884459313","529.3531884459313","529.3531884459313"
"255000","517.6174446625868","517.6174446625868","517.6174446625868","530.7882324554957","530.7882324554957","530.7882324554957","659.8172227799427","659.8172227799427","659.8172227799427","515.012078340794","515.012078340794","515.012078340794","489.74135097251275","489.74135097251275","489.74135097251275","514.8843088134657","514.8843088134657","514.8843088134657","632.6603338669986","632.6603338669986","632.6603338669986","680.8202730795368","680.8202730795368","680.8202730795368","554.7429521344136","554.7429521344136","554.7429521344136"
"257500","520.3661143884528","520.3661143884528","520.3661143884528","459.6226176088676","459.6226176088676","459.6226176088676","543.5035799090052","543.5035799090052","543.5035799090052","476.5063837641152","476.5063837641152","476.5063837641152","496.09735112576743","496.09735112576743","496.09735112576743","413.72065541923513","413.72065541923513","413.72065541923513","664.6559855855303","664.6559855855303","664.6559855855303","655.9628912409302","655.9628912409302","655.9628912409302","547.3896187019069","547.3896187019069","547.3896187019069"
"260000","519.9334567841609","519.9334567841609","519.9334567841609","510.47674493165687","510.47674493165687","510.47674493165687","719.7556716037914","719.7556716037914","719.7556716037914","593.7575816639699","593.7575816639699","593.7575816639699","406.72340185181235","406.72340185181235","406.72340185181235","477.02955902391113","477.02955902391113","477.02955902391113","662.461449246551","662.461449246551","662.461449246551","686.8186520572751","686.8186520572751","686.8186520572751","562.9118671789299","562.9118671789299","562.9118671789299"
"262500","517.9137890051119","517.9137890051119","517.9137890051119","513.1386785542127","513.1386785542127","513.1386785542127","713.7648083277978","713.7648083277978","713.7648083277978","555.7703416988952","555.7703416988952","555.7703416988952","469.5145946505712","469.5145946505712","469.5145946505712","479.85619298904203","479.85619298904203","479.85619298904203","669.3408461433835","669.3408461433835","669.3408461433835","688.724928481644","688.724928481644","688.724928481644","588.8365534405224","588.8365534405224","588.8365534405224"
"265000","522.2749513396062","522.2749513396062","522.2749513396062","453.55253010806626","453.55253010806626","453.55253010806626","677.3553082500118","677.3553082500118","677.3553082500118","477.97241430797146","477.97241430797146","477.97241430797146","481.2879739291966","481.2879739291966","481.2879739291966","494.90550685878844","494.90550685878844","494.90550685878844","694.618394759181","694.618394759181","694.618394759181","672.6404194486328","672.6404194486328","672.6404194486328","524.9877361366059","524.9877361366059","524.9877361366059"
"267500","570.3366147127933","570.3366147127933","570.3366147127933","595.0538699616678","595.0538699616678","595.0538699616678","684.8471766824835","684.8471766824835","684.8471766824835","538.2681734265294","538.2681734265294","538.2681734265294","444.03151476257483","444.03151476257483","444.03151476257483","573.1107512742747","573.1107512742747","573.1107512742747","640.6773132308386","640.6773132308386","640.6773132308386","695.2166480551474","695.2166480551474","695.2166480551474","496.11862741091755","496.11862741091755","496.11862741091755"
"270000","534.3350019563222","534.3350019563222","534.3350019563222","577.2612746766769","577.2612746766769","577.2612746766769","618.7474193682428","618.7474193682428","618.7474193682428","548.6694757300895","548.6694757300895","548.6694757300895","432.569628070714","432.569628070714","432.569628070714","473.32931951913054","473.32931951913054","473.32931951913054","650.0873097194824","650.0873097194824","650.0873097194824","668.5135997261386","668.5135997261386","668.5135997261386","518.7513336977223","518.7513336977223","518.7513336977223"
"272500","554.0303122018231","554.0303122018231","554.0303122018231","535.5734367933125","535.5734367933125","535.5734367933125","671.5456597456708","671.5456597456708","671.5456597456708","499.5009001799393","499.5009001799393","499.5009001799393","460.8591449388303","460.8591449388303","460.8591449388303","520.2562019866891","520.2562019866891","520.2562019866891","673.3944249757799","673.3944249757799","673.3944249757799","644.9800141804386","644.9800141804386","644.9800141804386","504.0520000754623","504.0520000754623","504.0520000754623"
"275000","548.437040566327","548.437040566327","548.437040566327","610.0543521586806","610.0543521586806","610.0543521586806","646.9832235658541","646.9832235658541","646.9832235658541","579.4033622792689","579.4033622792689","579.4033622792689","442.9059617462102","442.9059617462102","442.9059617462102","542.9967134370702","542.9967134370702","542.9967134370702","673.7694677455817","673.7694677455817","673.7694677455817","662.9674331930466","662.9674331930466","662.9674331930466","596.4657846055459","596.4657846055459","596.4657846055459"
"277500","525.5180781526724","525.5180781526724","525.5180781526724","566.4451263473835","566.4451263473835","566.4451263473835","689.1148016996216","689.1148016996216","689.1148016996216","514.8815562304808","514.8815562304808","514.8815562304808","467.3836071667727","467.3836071667727","467.3836071667727","539.7235900742933","539.7235900742933","539.7235900742933","686.137327024946","686.137327024946","686.137327024946","674.1008892633021","674.1008892633021","674.1008892633021","529.6993945103604","529.6993945103604","529.6993945103604"
"280000","552.9640203628223","552.9640203628223","552.9640203628223","561.4346911986358","561.4346911986358","561.4346911986358","674.165584728308","674.165584728308","674.165584728308","578.3477624401916","578.3477624401916","578.3477624401916","430.87510156815404","430.87510156815404","430.87510156815404","499.6858909450937","499.6858909450937","499.6858909450937","653.5159749491606","653.5159749491606","653.5159749491606","674.0564335442614","674.0564335442614","674.0564335442614","570.767484661052","570.767484661052","570.767484661052"
